standardId,surveyYear,surveyCountry,surveyTitle,respondentGender,respondentBirthYear,qg_40,qg_41,qg_42,qg_43_ag_310,qg_43_ag_311,qg_43_ag_312,qg_43_ag_313,qg_43_ag_314,qg_43_ag_315,qg_43_ag_316,qg_45,qg_46,qg_47,qg_48,qg_49,qg_69,qg_70,qg_71,qg_72,qg_73,qg_74,qg_75,qg_76,qg_77,qg_78,qg_79,qg_80,qg_81,qg_84,qg_85
25159,2014,US,TRIP Snap Poll May 2014,m,65 and up,,,,,,,,,,,,,,,,No,No,Yes,Yes,No,Yes,I strongly support it,Good,Good,Don't know,Stopped altogether,President/Executive Branch,President/Executive Branch,Good,No
25717,2014,US,TRIP Snap Poll May 2014,m,55-64,,,,,,,,,,,,,,,,No,No,No,No,,No,I somewhat support it,Good,Good,Decreased,Decreased,Congress,Congress,Good,Yes
26112,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,Yes,"Yes, within the next decade",No,No,No,Yes,I strongly support it,Good,Good,Don't know,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
10881,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,Yes,"Yes, within the next decade",No,No,No,Yes,I strongly support it,Good,Good,Don't know,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
25415,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,No,No,Yes,No,No,Yes,I neither support nor oppose it,Good,Good,Don't know,Don't know,President/Executive Branch,President/Executive Branch,Good,No
25447,2014,US,TRIP Snap Poll May 2014,m,65 and up,,,,,,,,,,,,,,,,No,No,Yes,No,No,Yes,I strongly support it,,Good,Kept about the same,Decreased,President/Executive Branch,Congress,Good,No
24504,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,No,Yes,No,No,Yes,I strongly support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
23721,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,No,"Yes, within the next month",Yes,No,No,No,I strongly support it,Good,Good,Decreased,Decreased,Congress,Congress,Good,No
26054,2014,US,TRIP Snap Poll May 2014,f,35-44,,,,,,,,,,,,,,,,Don't know,"Yes, within the next decade",No,Yes,Yes,Yes,I strongly support it,Good,Good,Kept about the same,Decreased,President/Executive Branch,President/Executive Branch,Good,No
24353,2014,US,TRIP Snap Poll May 2014,m,35-44,,,,,,,,,,,,,,,,Yes,"Yes, within the next decade",Don't know,No,No,Yes,I neither support nor oppose it,Good,Good,Kept about the same,Decreased,Congress,Congress,Good,Yes
23912,2014,US,TRIP Snap Poll May 2014,m,35-44,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,Yes,Don't know,No,I strongly support it,Good,Good,Increased,Decreased,President/Executive Branch,President/Executive Branch,Good,Don't know
24750,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,No,No,Yes,I somewhat support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
20310,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,Yes,"Yes, within the next month",No,No,No,Yes,I somewhat support it,,,Kept about the same,Decreased,Congress,Congress,,No
21970,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,No,Don't know,No,No,No,No,I strongly oppose it,Don't know,Don't know,Kept about the same,Stopped altogether,President/Executive Branch,Congress,Don't know,Don't know
25480,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,No,No,Yes,No,No,Yes,I neither support nor oppose it,Good,Good,Kept about the same,Decreased,President/Executive Branch,Congress,Good,No
25590,2014,US,TRIP Snap Poll May 2014,f,45-54,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,Yes,I strongly support it,Good,Good,Kept about the same,Kept about the same,Congress,Congress,Good,No
20884,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,Yes,I somewhat support it,Good,Good,Decreased,Stopped altogether,President/Executive Branch,President/Executive Branch,Good,Yes
10425,2014,US,TRIP Snap Poll May 2014,m,55-64,,,,,,,,,,,,,,,,No,No,No,No,No,Yes,I somewhat oppose it,Bad,Bad,Kept about the same,Decreased,President/Executive Branch,President/Executive Branch,Don't know,No
25312,2014,US,TRIP Snap Poll May 2014,m,55-64,,,,,,,,,,,,,,,,No,"Yes, within the next month",No,No,No,No,I somewhat support it,Good,Good,Kept about the same,Decreased,Congress,Congress,Good,Yes
23104,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,No,No,No,No,No,Don't know,I somewhat support it,Good,Don't know,Kept about the same,Decreased,President/Executive Branch,Congress,Good,No
25939,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,No,I neither support nor oppose it,Good,Good,Kept about the same,Stopped altogether,Congress,President/Executive Branch,Good,No
25396,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,No,"Yes, within the next month",Don't know,No,No,Yes,I neither support nor oppose it,Good,Good,Kept about the same,Decreased,President/Executive Branch,President/Executive Branch,Good,No
25602,2014,US,TRIP Snap Poll May 2014,f,55-64,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,No,I strongly support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
24136,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,No,No,No,I strongly support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,President/Executive Branch,Good,Don't know
24587,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25562,2014,US,TRIP Snap Poll May 2014,m,55-64,,,,,,,,,,,,,,,,No,No,Yes,No,No,Yes,I somewhat support it,Good,Bad,Stopped altogether,Stopped altogether,President/Executive Branch,Congress,Good,Don't know
25271,2014,US,TRIP Snap Poll May 2014,f,45-54,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,Don't know,Don't know,Yes,I strongly support it,Good,Good,Kept about the same,Don't know,President/Executive Branch,President/Executive Branch,Good,No
25108,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next month",No,No,No,Yes,I somewhat support it,Good,Good,Kept about the same,Stopped altogether,President/Executive Branch,President/Executive Branch,,Don't know
12244,2014,US,TRIP Snap Poll May 2014,m,65 and up,,,,,,,,,,,,,,,,No,"Yes, within the next month",Yes,No,No,Don't know,I strongly oppose it,Bad,Bad,Decreased,Decreased,President/Executive Branch,Congress,Bad,Yes
12271,2014,US,TRIP Snap Poll May 2014,f,55-64,,,,,,,,,,,,,,,,No,Don't know,No,No,Don't know,Yes,I somewhat oppose it,Don't know,Don't know,Kept about the same,Stopped altogether,Congress,Congress,Don't know,Yes
12458,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,No,"Yes, within the next month",No,No,No,Yes,I somewhat support it,Don't know,Don't know,Decreased,Decreased,Congress,Congress,Don't know,Yes
21310,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,Don't know,Yes,No,No,Yes,I somewhat support it,Good,Good,Decreased,Decreased,President/Executive Branch,President/Executive Branch,Don't know,Yes
20778,2014,US,TRIP Snap Poll May 2014,m,55-64,,,,,,,,,,,,,,,,No,No,No,No,No,Yes,I somewhat support it,Good,Good,Don't know,Decreased,President/Executive Branch,President/Executive Branch,Good,No
25122,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12212,2014,US,TRIP Snap Poll May 2014,f,65 and up,,,,,,,,,,,,,,,,No,No,No,No,No,No,I strongly oppose it,Bad,Bad,Kept about the same,Stopped altogether,President/Executive Branch,Congress,Bad,No
22035,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,Yes,Yes,Yes,I strongly support it,Good,Good,Kept about the same,Kept about the same,Congress,Congress,Good,No
25320,2014,US,TRIP Snap Poll May 2014,m,55-64,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,No,No,Yes,I neither support nor oppose it,Good,Good,Kept about the same,Don't know,President/Executive Branch,President/Executive Branch,Don't know,No
22473,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,Yes,I somewhat oppose it,Good,Good,Kept about the same,Decreased,Congress,Congress,Good,No
12431,2014,US,TRIP Snap Poll May 2014,m,65 and up,,,,,,,,,,,,,,,,No,No,Yes,No,No,Yes,I strongly support it,Good,Good,Decreased,Stopped altogether,President/Executive Branch,Congress,Good,No
25448,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10893,2014,US,TRIP Snap Poll May 2014,f,20-34,,,,,,,,,,,,,,,,Yes,"Yes, within the next month",No,Don't know,Don't know,No,I strongly support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
20866,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,No,No,No,No,Don't know,Don't know,Don't know,Bad,Kept about the same,Stopped altogether,President/Executive Branch,President/Executive Branch,Don't know,No
24709,2014,US,TRIP Snap Poll May 2014,m,35-44,,,,,,,,,,,,,,,,Yes,"Yes, within the next month",Yes,Yes,Yes,Yes,I strongly support it,Good,Good,Kept about the same,Decreased,President/Executive Branch,President/Executive Branch,Good,Yes
12538,2014,US,TRIP Snap Poll May 2014,f,65 and up,,,,,,,,,,,,,,,,No,No,Yes,No,No,Yes,I somewhat support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,Congress,Good,Yes
20381,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,Yes,I somewhat support it,Good,Good,Kept about the same,Decreased,President/Executive Branch,Congress,Good,Yes
25682,2014,US,TRIP Snap Poll May 2014,m,55-64,,,,,,,,,,,,,,,,No,"Yes, within the next month",Yes,No,No,Yes,I strongly support it,Good,Good,Kept about the same,Increased,President/Executive Branch,President/Executive Branch,Good,Yes
23795,2014,US,TRIP Snap Poll May 2014,f,45-54,,,,,,,,,,,,,,,,No,"Yes, within the next month",No,No,No,No,I somewhat support it,Good,Bad,Kept about the same,Decreased,President/Executive Branch,Congress,Don't know,No
21565,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,I neither support nor oppose it,Good,Good,Stopped altogether,Stopped altogether,Congress,Congress,Good,No
11082,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,No,No,No,No,No,I strongly support it,Good,Don't know,Kept about the same,Stopped altogether,President/Executive Branch,Congress,Good,Yes
25307,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,No,No,No,No,Yes,I strongly oppose it,Bad,Bad,Decreased,Kept about the same,Congress,Congress,Bad,No
22649,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,Yes,I neither support nor oppose it,Don't know,Good,Kept about the same,Decreased,Congress,Congress,Don't know,Yes
25427,2014,US,TRIP Snap Poll May 2014,m,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25438,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,No,No,No,I strongly support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
12290,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,No,No,Yes,I strongly support it,Good,Good,Kept about the same,Kept about the same,Congress,Congress,Good,No
25533,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,Don't know,"Yes, within the next month",Yes,No,No,Yes,I somewhat support it,Good,Good,Kept about the same,Stopped altogether,President/Executive Branch,President/Executive Branch,Good,No
23154,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,Yes,I neither support nor oppose it,Good,Bad,Kept about the same,Decreased,President/Executive Branch,Congress,Good,No
10395,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10870,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,No,No,Yes,I somewhat oppose it,Good,Good,Kept about the same,Kept about the same,,President/Executive Branch,Bad,No
11057,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next month",Yes,Yes,Yes,Yes,I strongly support it,Good,Good,Kept about the same,Stopped altogether,President/Executive Branch,Congress,Good,Yes
12039,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11276,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21063,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,Yes,"Yes, within the next month",Yes,Yes,Yes,Don't know,I strongly support it,Good,Good,Kept about the same,Decreased,President/Executive Branch,President/Executive Branch,Good,No
24841,2014,US,TRIP Snap Poll May 2014,m,65 and up,,,,,,,,,,,,,,,,Don't know,"Yes, within the next decade",Yes,Yes,Yes,Yes,I strongly support it,Good,Good,Decreased,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
24765,2014,US,TRIP Snap Poll May 2014,m,65 and up,,,,,,,,,,,,,,,,No,No,Don't know,No,No,Yes,I somewhat support it,Good,Bad,Kept about the same,Decreased,President/Executive Branch,President/Executive Branch,Good,No
20127,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,Yes,"Yes, within the next month",Yes,Yes,Yes,Yes,I strongly oppose it,Good,Don't know,Don't know,Decreased,President/Executive Branch,Congress,Good,No
25161,2014,US,TRIP Snap Poll May 2014,f,65 and up,,,,,,,,,,,,,,,,No,No,No,No,No,Yes,I strongly support it,Good,Don't know,Kept about the same,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
10885,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25370,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10553,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25030,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next month",No,No,No,Yes,I somewhat support it,Good,Good,Don't know,Kept about the same,Congress,Congress,Good,Don't know
22513,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,Yes,I somewhat support it,Good,Good,Kept about the same,Decreased,President/Executive Branch,President/Executive Branch,Good,No
24702,2014,US,TRIP Snap Poll May 2014,m,35-44,,,,,,,,,,,,,,,,Yes,No,No,No,No,Yes,I somewhat support it,Good,Good,Kept about the same,Kept about the same,Congress,Congress,Good,No
25272,2014,US,TRIP Snap Poll May 2014,m,65 and up,,,,,,,,,,,,,,,,No,No,No,Yes,Yes,Yes,I strongly support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,Congress,Good,No
25277,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,No,No,No,No,Yes,I strongly support it,Good,Good,Kept about the same,Decreased,President/Executive Branch,Congress,Good,No
10476,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,Yes,I strongly oppose it,Good,Good,Don't know,Decreased,President/Executive Branch,Congress,Bad,No
20214,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,No,No,Yes,I strongly support it,Good,Good,Kept about the same,Decreased,President/Executive Branch,Congress,Good,No
23163,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,No,No,No,No,No,No,I somewhat support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,Congress,Good,Yes
11187,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,No,Don't know,No,No,Don't know,I somewhat support it,Don't know,Good,Kept about the same,Decreased,Congress,Congress,Don't know,No
24206,2014,US,TRIP Snap Poll May 2014,f,35-44,,,,,,,,,,,,,,,,No,No,No,No,Don't know,Yes,I somewhat oppose it,Good,Don't know,Kept about the same,Decreased,President/Executive Branch,Congress,Don't know,No
11799,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,No,No,Don't know,Don't know,Don't know,Yes,I strongly support it,Good,Good,Kept about the same,Don't know,President/Executive Branch,Congress,Good,Yes
22177,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,No,No,No,No,Yes,I neither support nor oppose it,Bad,Bad,Kept about the same,Stopped altogether,Congress,Congress,Bad,No
12357,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,Yes,No,No,No,No,Don't know,I neither support nor oppose it,Don't know,Bad,Kept about the same,Decreased,President/Executive Branch,Congress,Don't know,No
25908,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,No,No,Yes,Yes,Yes,I neither support nor oppose it,Bad,Good,Kept about the same,Kept about the same,President/Executive Branch,President/Executive Branch,Don't know,Yes
23816,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,No,I somewhat oppose it,Bad,Good,Kept about the same,Kept about the same,President/Executive Branch,Congress,Bad,No
21876,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,Yes,"Yes, within the next decade",No,No,No,No,I somewhat support it,,Good,Kept about the same,Kept about the same,Congress,President/Executive Branch,Good,No
20357,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,Yes,"Yes, within the next month",Yes,No,No,Yes,I strongly support it,Good,Good,Kept about the same,Kept about the same,President/Executive Branch,President/Executive Branch,Good,No
24814,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,No,No,No,No,Yes,I somewhat oppose it,Good,Good,Kept about the same,Kept about the same,Congress,Congress,Good,Don't know
25768,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20635,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,Don't know,Don't know,Don't know,No,No,Don't know,I strongly oppose it,Don't know,Bad,Don't know,Stopped altogether,Congress,Congress,Don't know,Yes
25605,2014,US,TRIP Snap Poll May 2014,m,35-44,,,,,,,,,,,,,,,,No,Don't know,Yes,No,No,Yes,I somewhat support it,Good,Good,Decreased,Decreased,President/Executive Branch,President/Executive Branch,Good,No
21097,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,Yes,"Yes, within the next month",Yes,Yes,Yes,Yes,I strongly support it,Good,Good,Kept about the same,Decreased,President/Executive Branch,President/Executive Branch,Good,No
26089,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,Don't know,I somewhat support it,Bad,Good,Kept about the same,Kept about the same,Congress,Congress,Good,Yes
25835,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,Yes,Don't know,Don't know,Yes,Yes,Yes,Don't know,,Don't know,Don't know,Don't know,President/Executive Branch,President/Executive Branch,Don't know,Don't know
10835,2014,US,TRIP Snap Poll May 2014,m,65 and up,,,,,,,,,,,,,,,,No,No,No,No,No,Don't know,I somewhat support it,Good,Good,Increased,Decreased,President/Executive Branch,Congress,Good,No
26060,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10775,2014,US,TRIP Snap Poll May 2014,f,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",Yes,No,No,Yes,I somewhat support it,Good,Good,Kept about the same,Decreased,President/Executive Branch,Congress,Good,No
24846,2014,US,TRIP Snap Poll May 2014,m,55-64,,,,,,,,,,,,,,,,No,No,No,No,No,No,I somewhat oppose it,Good,Good,Kept about the same,Stopped altogether,Congress,Congress,Bad,No
20177,2014,US,TRIP Snap Poll May 2014,m,,,,,,,,,,,,,,,,,No,"Yes, within the next decade",No,No,No,No,I strongly support it,Good,Good,Don't know,Decreased,President/Executive Branch,Congress,Good,No
25187,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,No,No,No,No,No,Don't know,Don't know,Don't know,Don't know,Decreased,Don't know,President/Executive Branch,Congress,Don't know,No
26085,2014,US,TRIP Snap Poll May 2014,m,45-54,,,,,,,,,,,,,,,,No,No,Don't know,No,No,Don't know,Don't know,Don't know,Don't know,Kept about the same,Decreased,President/Executive Branch,President/Executive Branch,Don't know,No
