Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Expenditure,Recurrent Expenditure,Mubende District,District Government,"89,242",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"1,435,864",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Non Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"1,348,791",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Non Wage
Expenditure,Development Expenditure,Mubende District,District Government,"647,068",Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"601,433",Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,0,Workplan 7a: Roads and Engineering,2014/15 Approved Budget,Vote: 541,Donor Development
Expenditure,Development Expenditure,Mubende District,District Government,0,Workplan 7a: Roads and Engineering,2015/16 Proposed Budget,Vote: 541,Donor Development
Revenue,Recurrent Revenues,Mubende District,District Government,"12,000",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Conditional Grant to Urban Water
Revenue,Recurrent Revenues,Mubende District,District Government,"12,000",Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Urban Water
Revenue,Recurrent Revenues,Mubende District,District Government,"2,880",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"2,880",Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"22,000",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Sanitation and Hygiene
Revenue,Recurrent Revenues,Mubende District,District Government,"22,000",Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Sanitation and Hygiene
Revenue,Recurrent Revenues,Mubende District,District Government,"42,743",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"42,743",Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Mubende District,District Government,"674,530",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Conditional transfer for Rural Water 
Revenue,Development Revenues,Mubende District,District Government,"674,530",Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Conditional transfer for Rural Water 
Revenue,Development Revenues,Mubende District,District Government,,Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,,Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,950,Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,950,Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"3,532",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Unspent balances - Conditional Grants
Revenue,Development Revenues,Mubende District,District Government,,Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Unspent balances - Conditional Grants
Revenue,Development Revenues,Mubende District,District Government,"7,115",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Unspent balances - donor
Revenue,Development Revenues,Mubende District,District Government,,Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Unspent balances - donor
Expenditure,Recurrent Expenditure,Mubende District,District Government,"42,743",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"42,743",Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"36,880",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Non Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"36,880",Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Non Wage
Expenditure,Development Expenditure,Mubende District,District Government,"679,012",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"675,480",Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"7,115",Workplan 7b: Water,2014/15 Approved Budget,Vote: 541,Donor Development
Expenditure,Development Expenditure,Mubende District,District Government,0,Workplan 7b: Water,2015/16 Proposed Budget,Vote: 541,Donor Development
Revenue,Recurrent Revenues,Mubende District,District Government,"10,140",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Recurrent Revenues,Mubende District,District Government,"10,140",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Recurrent Revenues,Mubende District,District Government,"20,960",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"20,960",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"19,000",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"19,000",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"24,598",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"24,598",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"168,522",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"168,522",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Other Transfers from Central Government
Revenue,Recurrent Revenues,Mubende District,District Government,"124,353",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"124,353",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"5,188",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"5,188",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"60,859",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Mubende District,District Government,,Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Unspent balances - Other Government Transfers
Revenue,Development Revenues,Mubende District,District Government,"11,600",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,"11,600",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,"11,048",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mubende District,District Government,"11,048",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Mubende District,District Government,"124,353",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"124,353",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"309,267",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Non Wage
Expenditure,Recurrent Expenditure,Mubende District,District Government,"248,408",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Non Wage
Expenditure,Development Expenditure,Mubende District,District Government,"11,048",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"11,048",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Domestic Development
Expenditure,Development Expenditure,Mubende District,District Government,"11,600",Workplan 8: Natural Resources,2014/15 Approved Budget,Vote: 541,Donor Development
Expenditure,Development Expenditure,Mubende District,District Government,"11,600",Workplan 8: Natural Resources,2015/16 Proposed Budget,Vote: 541,Donor Development
Revenue,Recurrent Revenues,Mubende District,District Government,"6,468",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,Conditional Grant to Community Devt Assistants Non 
Revenue,Recurrent Revenues,Mubende District,District Government,"6,468",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Community Devt Assistants Non 
Revenue,Recurrent Revenues,Mubende District,District Government,"25,531",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,Conditional Grant to Functional Adult Lit
Revenue,Recurrent Revenues,Mubende District,District Government,"25,531",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Functional Adult Lit
Revenue,Recurrent Revenues,Mubende District,District Government,"23,289",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,Conditional Grant to Women Youth and Disability Gra
Revenue,Recurrent Revenues,Mubende District,District Government,"23,289",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,Conditional Grant to Women Youth and Disability Gra
Revenue,Recurrent Revenues,Mubende District,District Government,"48,621",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,Conditional transfers to Special Grant for PWDs
Revenue,Recurrent Revenues,Mubende District,District Government,"48,621",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,Conditional transfers to Special Grant for PWDs
Revenue,Recurrent Revenues,Mubende District,District Government,"23,960",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"23,960",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"4,680",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"4,680",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,"154,829",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"148,135",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mubende District,District Government,"105,809",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,"105,809",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mubende District,District Government,486,Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,Unspent balances - Locally Raised Revenues
Revenue,Recurrent Revenues,Mubende District,District Government,,Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,Unspent balances - Locally Raised Revenues
Revenue,Development Revenues,Mubende District,District Government,"81,205",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,"81,205",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,Donor Funding
Revenue,Development Revenues,Mubende District,District Government,"148,316",Workplan 9: Community Based Services,2014/15 Approved Budget,Vote: 541,LGMSD (Former LGDP)
Revenue,Development Revenues,Mubende District,District Government,"148,316",Workplan 9: Community Based Services,2015/16 Proposed Budget,Vote: 541,LGMSD (Former LGDP)
