Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Development Revenues,Kotido District,District Government,"179,168",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Expenditure,Recurrent Expenditure,Kotido District,District Government,"85,452",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"71,242",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"750,965",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"937,971",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,"429,031",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,"21,000",Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Sanitation and Hygiene
Revenue,Recurrent Revenues,Kotido District,District Government,"21,000",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Sanitation and Hygiene
Revenue,Recurrent Revenues,Kotido District,District Government,"3,655",Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"3,919",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"7,514",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"15,963",Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"16,321",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"42,383",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"20,052",Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Conditional Grant to Urban Water
Revenue,Recurrent Revenues,Kotido District,District Government,"24,000",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Conditional Grant to Urban Water
Revenue,Development Revenues,Kotido District,District Government,"1,909,093",Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Conditional transfer for Rural Water 
Revenue,Development Revenues,Kotido District,District Government,"1,064,744",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Conditional transfer for Rural Water 
Revenue,Development Revenues,Kotido District,District Government,"1,538,222",Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,"87,127",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,,Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"4,850",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Kotido District,District Government,"15,963",Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"16,321",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"44,707",Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"98,816",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,"3,447,315",Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"1,156,721",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7b: Water,2011/12 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,"19,500",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"20,907",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"38,571",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"32,953",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"65,242",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,51,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kotido District,District Government,8,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kotido District,District Government,"8,884",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"9,116",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"6,451",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Recurrent Revenues,Kotido District,District Government,"77,931",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Development Revenues,Kotido District,District Government,,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"2,000",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Kotido District,District Government,"32,953",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"65,242",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"34,886",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"146,533",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"2,000",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"40,125",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"7,358",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Conditional Grant to Women Youth and Disability Gra
Revenue,Recurrent Revenues,Kotido District,District Government,"9,783",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Conditional Grant to Women Youth and Disability Gra
Revenue,Recurrent Revenues,Kotido District,District Government,"14,716",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Conditional transfers to Special Grant for PWDs
Revenue,Recurrent Revenues,Kotido District,District Government,"20,425",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Conditional transfers to Special Grant for PWDs
Revenue,Recurrent Revenues,Kotido District,District Government,"2,134",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"2,627",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"9,142",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"9,381",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"7,837",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Conditional Grant to Functional Adult Lit
Revenue,Recurrent Revenues,Kotido District,District Government,"10,725",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Conditional Grant to Functional Adult Lit
Revenue,Recurrent Revenues,Kotido District,District Government,"69,280",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"58,269",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,338,Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kotido District,District Government,115,Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Hard to reach allowances
Revenue,Recurrent Revenues,Kotido District,District Government,"7,898",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Hard to reach allowances
Revenue,Recurrent Revenues,Kotido District,District Government,"1,962",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Conditional Grant to Community Devt Assistants Non 
Revenue,Recurrent Revenues,Kotido District,District Government,"2,723",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Conditional Grant to Community Devt Assistants Non 
Revenue,Development Revenues,Kotido District,District Government,"28,424",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,,Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,,Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"126,243",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Kotido District,District Government,"69,280",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"58,269",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Wage
